nazwa,lokalizacja,url,ilosc_samochodow,srednia_cena,sredni_wiek
Client:52838574,Kórnik,https://allegro.pl/uzytkownik/Client:52838574,1,15499.0,1999.0
figaro-gonia,Ostrołęka,https://allegro.pl/uzytkownik/figaro-gonia,1,69900.0,2016.0
AutoChliszcz,Gryfice,https://allegro.pl/uzytkownik/AutoChliszcz,60,36796.42,2012.0
krupson,Węgrów,https://allegro.pl/uzytkownik/krupson,1,72900.0,2014.0
arek622,Strzyżow,https://allegro.pl/uzytkownik/arek622,1,40500.0,2006.0
interbodo,Warszawa,https://allegro.pl/uzytkownik/interbodo,2,109999.5,2013.0
stary848,Kalisz,https://allegro.pl/uzytkownik/stary848,2,23250.0,2008.5
Rabbi73,Katowice,https://allegro.pl/uzytkownik/Rabbi73,1,45000.0,2012.0
SPRZEDAJE-ANTYKI,Jastrzębie-zdrój,https://allegro.pl/uzytkownik/SPRZEDAJE-ANTYKI,1,43500.0,2007.0
P502300100,Częstochowa,https://allegro.pl/uzytkownik/P502300100,2,83800.0,2010.5
Judy_J3,Wrocław,https://allegro.pl/uzytkownik/Judy_J3,1,59900.0,2013.0
migsm,Grzegorzew,https://allegro.pl/uzytkownik/migsm,1,69500.0,2013.0
Kasia_Maj86,Prabuty,https://allegro.pl/uzytkownik/Kasia_Maj86,1,19700.0,2001.0
faqir2303,Szczecin,https://allegro.pl/uzytkownik/faqir2303,2,71450.0,2015.0
andi-gumi,Legnica,https://allegro.pl/uzytkownik/andi-gumi,1,21600.0,2004.0
MFMI,Kraków,https://allegro.pl/uzytkownik/MFMI,1,146000.0,2011.0
bartekjanik,Kraków,https://allegro.pl/uzytkownik/bartekjanik,1,70500.0,2012.0
Auto_Piotr59,Gostynin,https://allegro.pl/uzytkownik/Auto_Piotr59,15,24380.0,2009.07
boomer1199,Lubicz górny,https://allegro.pl/uzytkownik/boomer1199,1,40000.0,2005.0
guzoh,Warlubie,https://allegro.pl/uzytkownik/guzoh,2,6400.0,2003.5
galwanizer4,Warszawa,https://allegro.pl/uzytkownik/galwanizer4,1,5700.0,2001.0
gfigla,Nowy tomyśl,https://allegro.pl/uzytkownik/gfigla,1,27700.0,2001.0
patryknogaj,Kalisz,https://allegro.pl/uzytkownik/patryknogaj,1,49900.0,2012.0
Plooochu,Libidza,https://allegro.pl/uzytkownik/Plooochu,1,20999.0,2009.0
hejziak,Nadróż,https://allegro.pl/uzytkownik/hejziak,1,21000.0,2001.0
kapis514,Gnojnik,https://allegro.pl/uzytkownik/kapis514,1,25500.0,2004.0
AUTO-MB,Siedlce,https://allegro.pl/uzytkownik/AUTO-MB,1,42900.0,2005.0
autosalonn,Paczków,https://allegro.pl/uzytkownik/autosalonn,18,55122.22,2014.67
Hipek-H1,Warszawa,https://allegro.pl/uzytkownik/Hipek-H1,1,215000.0,2011.0
mlody23_2006,Nowa wies wielka,https://allegro.pl/uzytkownik/mlody23_2006,1,37000.0,2005.0
virbi,Tychy,https://allegro.pl/uzytkownik/virbi,1,11500.0,2005.0
jarada,Wrocław,https://allegro.pl/uzytkownik/jarada,1,93000.0,2015.0
daniel12621,Morąg,https://allegro.pl/uzytkownik/daniel12621,2,28100.0,2007.0
saviola81,Olsztyn,https://allegro.pl/uzytkownik/saviola81,1,39700.0,2011.0
73pawel73,Białystok,https://allegro.pl/uzytkownik/73pawel73,1,115000.0,2010.0
furaki,Oława,https://allegro.pl/uzytkownik/furaki,1,36900.0,2008.0
Daniel1991_01,Bakałarzewo,https://allegro.pl/uzytkownik/Daniel1991_01,1,25000.0,2004.0
skwierka1,Warszawa,https://allegro.pl/uzytkownik/skwierka1,29,12158.62,2005.31
Client:44265062,Kowary,https://allegro.pl/uzytkownik/Client:44265062,1,24800.0,2008.0
akrysiak,Zgierz,https://allegro.pl/uzytkownik/akrysiak,1,17800.0,2005.0
szudziks,Włocławek,https://allegro.pl/uzytkownik/szudziks,1,11500.0,2011.0
maniek1l6,Ostrołęka,https://allegro.pl/uzytkownik/maniek1l6,1,7500.0,1998.0
Damian-D175,Lubawa,https://allegro.pl/uzytkownik/Damian-D175,1,6800.0,2000.0
Pyyon,Rzeszów,https://allegro.pl/uzytkownik/Pyyon,6,42550.0,2007.0
AdamBmwM5,Białe błota  k. bydgoszczy,https://allegro.pl/uzytkownik/AdamBmwM5,1,85000.0,1987.0
soone,Polkowice,https://allegro.pl/uzytkownik/soone,1,6200.0,1999.0
rafpol1980,Czernikowo,https://allegro.pl/uzytkownik/rafpol1980,1,67000.0,2008.0
lalaska,Warszawa,https://allegro.pl/uzytkownik/lalaska,1,17900.0,2004.0
seller_s1,Wysokie mazowieckie,https://allegro.pl/uzytkownik/seller_s1,1,84900.0,2009.0
klaudia500,Strzelin,https://allegro.pl/uzytkownik/klaudia500,1,13800.0,2004.0
jagoda-j-6,Konin,https://allegro.pl/uzytkownik/jagoda-j-6,1,19900.0,2004.0
matti5086,Warszawa,https://allegro.pl/uzytkownik/matti5086,1,19990.0,2006.0
Lord1986,Ostrołęka,https://allegro.pl/uzytkownik/Lord1986,1,5499.0,1998.0
aneta23083,Pionki,https://allegro.pl/uzytkownik/aneta23083,1,19999.0,2007.0
Marcin03407,Krerowo,https://allegro.pl/uzytkownik/Marcin03407,1,60900.0,2013.0
majma1985,Tarczyn,https://allegro.pl/uzytkownik/majma1985,1,42000.0,2011.0
SklepRadioCar,Warszawa,https://allegro.pl/uzytkownik/SklepRadioCar,2,12449.5,2008.0
bartez771,Pisz,https://allegro.pl/uzytkownik/bartez771,1,1200.0,1999.0
ewciaaaa87874,Osiek mały,https://allegro.pl/uzytkownik/ewciaaaa87874,1,7500.0,1999.0
sylwenka180492,Czarnożyly,https://allegro.pl/uzytkownik/sylwenka180492,1,55000.0,2009.0
ana_918,Ząbki,https://allegro.pl/uzytkownik/ana_918,1,32800.0,1992.0
adamwgm,Kałęczyn,https://allegro.pl/uzytkownik/adamwgm,1,37000.0,2000.0
aniag2016,Czermin,https://allegro.pl/uzytkownik/aniag2016,1,40000.0,2017.0
malinka1_1_1,Nysa,https://allegro.pl/uzytkownik/malinka1_1_1,20,24989.95,2000.65
auto-land21,Końskie,https://allegro.pl/uzytkownik/auto-land21,1,14500.0,2005.0
ninamajer,Ząbkowice śląskie,https://allegro.pl/uzytkownik/ninamajer,1,129000.0,2013.0
sznycel_2005,Żyraków,https://allegro.pl/uzytkownik/sznycel_2005,1,45900.0,2008.0
benio2011,Warszawa,https://allegro.pl/uzytkownik/benio2011,1,18500.0,2006.0
michjan21,Sosnowiec,https://allegro.pl/uzytkownik/michjan21,1,7900.0,1998.0
phenoman,Gdańsk,https://allegro.pl/uzytkownik/phenoman,1,39900.0,2010.0
mkorda91,Dęblin,https://allegro.pl/uzytkownik/mkorda91,1,18600.0,2005.0
ElektroRobbert,Gorzów wielkopolski,https://allegro.pl/uzytkownik/ElektroRobbert,1,13000.0,2005.0
lasztomasz,Żywiec,https://allegro.pl/uzytkownik/lasztomasz,1,9800.0,2003.0
dzikiqb,Poznań,https://allegro.pl/uzytkownik/dzikiqb,1,41600.0,2012.0
Szymki_yo,Warszawa,https://allegro.pl/uzytkownik/Szymki_yo,1,19200.0,2007.0
FTHKRANTO,Bielsko-biała,https://allegro.pl/uzytkownik/FTHKRANTO,1,149900.0,2014.0
basija3,Krosno,https://allegro.pl/uzytkownik/basija3,1,25900.0,2005.0
IPROJECT_PL,Wrocław,https://allegro.pl/uzytkownik/IPROJECT_PL,1,16000.0,2015.0
bartek11kbk,Kobyłka,https://allegro.pl/uzytkownik/bartek11kbk,1,7000.0,1998.0
NieruchomosciMS,Rzeszow,https://allegro.pl/uzytkownik/NieruchomosciMS,5,127560.0,2015.0
agawa6315,Warszawa,https://allegro.pl/uzytkownik/agawa6315,1,169000.0,2016.0
keczmerski,Wyszków,https://allegro.pl/uzytkownik/keczmerski,1,89000.0,2013.0
wiolka985,Grybów,https://allegro.pl/uzytkownik/wiolka985,1,29999.0,2006.0
michal-pietrzak,Turek,https://allegro.pl/uzytkownik/michal-pietrzak,2,110499.5,2011.0
scichowski,Piaseczno,https://allegro.pl/uzytkownik/scichowski,6,88793.83,2015.5
bartek9725,Szynwałd,https://allegro.pl/uzytkownik/bartek9725,1,6900.0,1998.0
trawersa,Zielona góra,https://allegro.pl/uzytkownik/trawersa,1,32900.0,2007.0
mikolajp,Wroclaw,https://allegro.pl/uzytkownik/mikolajp,1,34900.0,2010.0
merc-75,Kraków,https://allegro.pl/uzytkownik/merc-75,1,30900.0,2011.0
luki1500,Sława,https://allegro.pl/uzytkownik/luki1500,1,4500.0,1998.0
grzegorz-kolek1,Jelcz-laskowice,https://allegro.pl/uzytkownik/grzegorz-kolek1,1,1500.0,1994.0
piotrus_nowak63,Babimost,https://allegro.pl/uzytkownik/piotrus_nowak63,1,5000.0,1999.0
gynol,Górki sląskie,https://allegro.pl/uzytkownik/gynol,1,65000.0,2008.0
fony-f1,Kleczew,https://allegro.pl/uzytkownik/fony-f1,1,15500.0,2007.0
robert-2006,Trzebień,https://allegro.pl/uzytkownik/robert-2006,1,46500.0,2010.0
Magda000,Żary ,https://allegro.pl/uzytkownik/Magda000,2,13650.0,2003.0
heftpl,Warszawa,https://allegro.pl/uzytkownik/heftpl,1,19999.0,2004.0
arleta671,Jarocin,https://allegro.pl/uzytkownik/arleta671,1,5000.0,2005.0
bartek1r,Siemień,https://allegro.pl/uzytkownik/bartek1r,1,14500.0,2004.0
Witus14_2007,Chrusty konin słupca,https://allegro.pl/uzytkownik/Witus14_2007,1,57900.0,2011.0
autoparkwilanow,Warszawa,https://allegro.pl/uzytkownik/autoparkwilanow,8,29900.0,2012.0
edytka1111,Mirówek ,https://allegro.pl/uzytkownik/edytka1111,1,10900.0,2000.0
staszekmaryska,Myslenice,https://allegro.pl/uzytkownik/staszekmaryska,3,15966.67,2005.33
duzabrama,Rzgow,https://allegro.pl/uzytkownik/duzabrama,1,7500.0,2003.0
Dejzzi20,Bielsk,https://allegro.pl/uzytkownik/Dejzzi20,1,32900.0,2008.0
adampoterala,Kożuchów,https://allegro.pl/uzytkownik/adampoterala,1,21000.0,1999.0
majster03,Legnica,https://allegro.pl/uzytkownik/majster03,1,13900.0,2001.0
MatPis84,Zabrze,https://allegro.pl/uzytkownik/MatPis84,1,120000.0,2013.0
zexcv,Gdańsk,https://allegro.pl/uzytkownik/zexcv,1,95000.0,2009.0
autoasiula,Skierniewice,https://allegro.pl/uzytkownik/autoasiula,1,64500.0,2015.0
RinoNero,Ełk,https://allegro.pl/uzytkownik/RinoNero,1,29900.0,2005.0
Foley_2006,Wieruszów,https://allegro.pl/uzytkownik/Foley_2006,1,29900.0,2009.0
LED-Technic,Porąbka iwkowska,https://allegro.pl/uzytkownik/LED-Technic,1,55000.0,2013.0
bmwretrocars,Rzepin,https://allegro.pl/uzytkownik/bmwretrocars,1,4700.0,1992.0
janek81092,Kosowy,https://allegro.pl/uzytkownik/janek81092,1,17900.0,2005.0
Mike2111,Bielsko-biała,https://allegro.pl/uzytkownik/Mike2111,1,23500.0,2007.0
endriu07a,Polkowice,https://allegro.pl/uzytkownik/endriu07a,1,37000.0,2008.0
pwnorowska652,Wiązowna,https://allegro.pl/uzytkownik/pwnorowska652,2,51000.0,2011.0
F_A_S_O_L_L,Pyskowice,https://allegro.pl/uzytkownik/F_A_S_O_L_L,1,16800.0,2007.0
dan667,Łazy dębowieckie,https://allegro.pl/uzytkownik/dan667,1,14500.0,1997.0
hoocker1,Malbork,https://allegro.pl/uzytkownik/hoocker1,1,9900.0,1997.0
syn-jom,Nasielsk,https://allegro.pl/uzytkownik/syn-jom,1,81900.0,2010.0
martusia1089,Trzcianka,https://allegro.pl/uzytkownik/martusia1089,1,14900.0,2002.0
marti1232,Buk,https://allegro.pl/uzytkownik/marti1232,2,32000.0,2006.0
miska1307,Dobroszyce,https://allegro.pl/uzytkownik/miska1307,1,60500.0,2011.0
dana-d15,Wołów,https://allegro.pl/uzytkownik/dana-d15,1,22900.0,2008.0
slawulaamigos,Łęczna,https://allegro.pl/uzytkownik/slawulaamigos,1,31000.0,2005.0
CZARNA19A88,Wrocław ,https://allegro.pl/uzytkownik/CZARNA19A88,1,23500.0,2005.0
zafirlukast,Białystok,https://allegro.pl/uzytkownik/zafirlukast,1,36900.0,2010.0
profiservice,Legionowo,https://allegro.pl/uzytkownik/profiservice,1,62000.0,2013.0
flashDAN,Warszawa,https://allegro.pl/uzytkownik/flashDAN,1,9700.0,2003.0
aguha66,Witobel,https://allegro.pl/uzytkownik/aguha66,1,78000.0,2008.0
palu_2150,Raszyn k. warszawy,https://allegro.pl/uzytkownik/palu_2150,1,24000.0,2004.0
brodat,Wrocław,https://allegro.pl/uzytkownik/brodat,1,59000.0,2012.0
40235876,Wiązowna,https://allegro.pl/uzytkownik/40235876,2,19100.0,2004.0
rajkus9,Konstantynów łódzki,https://allegro.pl/uzytkownik/rajkus9,1,18900.0,2003.0
Dariusz9519,Przyjaźń,https://allegro.pl/uzytkownik/Dariusz9519,1,26000.0,2000.0
patryk1966,Kobylanka,https://allegro.pl/uzytkownik/patryk1966,1,82000.0,2007.0
metanolik,Gliwice ,https://allegro.pl/uzytkownik/metanolik,1,22999.0,1993.0
Tomek1246,Siedlce,https://allegro.pl/uzytkownik/Tomek1246,1,42500.0,2009.0
fabek00,Legionowo,https://allegro.pl/uzytkownik/fabek00,1,36000.0,2005.0
MAD-TUNING,Moskwa,https://allegro.pl/uzytkownik/MAD-TUNING,1,34900.0,2005.0
WOJTASFLA,Zielona góra ,https://allegro.pl/uzytkownik/WOJTASFLA,1,63999.0,2009.0
plzolnierz,Miedzylesie,https://allegro.pl/uzytkownik/plzolnierz,1,21000.0,2007.0
kret_1989,Działdowo,https://allegro.pl/uzytkownik/kret_1989,1,19500.0,2002.0
martyna468,Końskowola,https://allegro.pl/uzytkownik/martyna468,1,11200.0,2001.0
tompon,Wrocław,https://allegro.pl/uzytkownik/tompon,1,66000.0,2008.0
beui,Warszawa,https://allegro.pl/uzytkownik/beui,1,73000.0,2011.0
agakiller,Janowice,https://allegro.pl/uzytkownik/agakiller,1,124999.0,2014.0
iwona010184,Wadowice,https://allegro.pl/uzytkownik/iwona010184,1,20900.0,2008.0
stal137,Dąbrowa górnicza,https://allegro.pl/uzytkownik/stal137,1,79900.0,2010.0
maciejmilkiewicz,Jastrowie,https://allegro.pl/uzytkownik/maciejmilkiewicz,1,40000.0,2000.0
Szyszmisz,Komorów,https://allegro.pl/uzytkownik/Szyszmisz,1,32900.0,2009.0
zarm1,Ostrzyce,https://allegro.pl/uzytkownik/zarm1,1,4700.0,2000.0
agasonesta,Lublin,https://allegro.pl/uzytkownik/agasonesta,2,55059500.0,2012.0
smikla,Gdynia,https://allegro.pl/uzytkownik/smikla,1,83900.0,2011.0
Mauro325,Komorniki,https://allegro.pl/uzytkownik/Mauro325,1,21525.0,1993.0
KOJOT_2005,Chorzów,https://allegro.pl/uzytkownik/KOJOT_2005,1,15900.0,2002.0
szumi67,Sadlinki,https://allegro.pl/uzytkownik/szumi67,1,32000.0,2010.0
dzidekpatryk,Wąwał,https://allegro.pl/uzytkownik/dzidekpatryk,1,35000.0,2007.0
sandrak1988,Debrzno,https://allegro.pl/uzytkownik/sandrak1988,1,9500.0,2001.0
Wojteek95,Niedrzwica kościelna,https://allegro.pl/uzytkownik/Wojteek95,1,6900.0,1999.0
patraskaniewski,Gorzów wlkp,https://allegro.pl/uzytkownik/patraskaniewski,7,17942.71,2006.86
arula11,Malbork,https://allegro.pl/uzytkownik/arula11,1,15900.0,2005.0
Client:40990881,Sianów,https://allegro.pl/uzytkownik/Client:40990881,1,17000.0,2008.0
mollik1,Komorowice,https://allegro.pl/uzytkownik/mollik1,1,94000.0,2012.0
ACK_2008,Kędzierzyn-koźle,https://allegro.pl/uzytkownik/ACK_2008,4,5650.0,2002.0
bayber,Borowa,https://allegro.pl/uzytkownik/bayber,1,23000.0,2007.0
szeryf1979-79,Przasnysz,https://allegro.pl/uzytkownik/szeryf1979-79,1,28900.0,2008.0
stefanofashion,Opole,https://allegro.pl/uzytkownik/stefanofashion,1,31777.0,2007.0
batyk,Gdynia,https://allegro.pl/uzytkownik/batyk,1,75000.0,2015.0
rafcc1,Zawiercie,https://allegro.pl/uzytkownik/rafcc1,1,72000.0,2014.0
stasiu-22,Szczecin,https://allegro.pl/uzytkownik/stasiu-22,2,49450.0,2010.0
Client:53958619,Lublin,https://allegro.pl/uzytkownik/Client:53958619,1,8200.0,2003.0
ewciaor,Orelec,https://allegro.pl/uzytkownik/ewciaor,1,10000.0,2001.0
Jarod041977,Góra kalwaria,https://allegro.pl/uzytkownik/Jarod041977,1,19700.0,2009.0
Qickman,Niwy,https://allegro.pl/uzytkownik/Qickman,1,28200.0,2010.0
majsterekr35,Olkusz,https://allegro.pl/uzytkownik/majsterekr35,1,31900.0,2004.0
dafica,Osiecznica,https://allegro.pl/uzytkownik/dafica,1,27000.0,2010.0
anda_3000,Kraków,https://allegro.pl/uzytkownik/anda_3000,1,41600.0,2006.0
donar1,Głubczyce,https://allegro.pl/uzytkownik/donar1,1,32900.0,2009.0
deptu,Warszawa,https://allegro.pl/uzytkownik/deptu,1,18000.0,2005.0
ewelina427,Gorzów wielkopolski,https://allegro.pl/uzytkownik/ewelina427,1,47000.0,2011.0
aniag2401,Przasnysz,https://allegro.pl/uzytkownik/aniag2401,1,32900.0,2008.0
ziomal12390,Szczecin,https://allegro.pl/uzytkownik/ziomal12390,9,38110.11,2009.33
pawel-car1,Ostrzeszów,https://allegro.pl/uzytkownik/pawel-car1,3,24200.0,2009.67
soltysiak-marcin,Częstochowa,https://allegro.pl/uzytkownik/soltysiak-marcin,1,179900.0,2014.0
didik_pl,Krakow,https://allegro.pl/uzytkownik/didik_pl,1,12000.0,2003.0
AMNK,Bytom,https://allegro.pl/uzytkownik/AMNK,2,16850.0,2004.5
pem747,Zakopane,https://allegro.pl/uzytkownik/pem747,1,8499.0,1999.0
DPyl,Warszawa,https://allegro.pl/uzytkownik/DPyl,1,64500.0,2008.0
witus84w,Stare miasto,https://allegro.pl/uzytkownik/witus84w,1,9999.0,2002.0
dorota680227,Chełm,https://allegro.pl/uzytkownik/dorota680227,1,149900.0,2012.0
witold_u,Warszawa,https://allegro.pl/uzytkownik/witold_u,1,10000.0,2013.0
Johnson1934,Białystok,https://allegro.pl/uzytkownik/Johnson1934,1,65500.0,2012.0
Stachu90x,Zręcin,https://allegro.pl/uzytkownik/Stachu90x,1,34100.0,2006.0
intex-shop,Warszawa,https://allegro.pl/uzytkownik/intex-shop,1,44900.0,2007.0
kulin4,Rabka-zdrój,https://allegro.pl/uzytkownik/kulin4,1,27900.0,2004.0
piotrek_czarny1,18-301,https://allegro.pl/uzytkownik/piotrek_czarny1,1,12500.0,2000.0
green16,Zamość,https://allegro.pl/uzytkownik/green16,2,44250.0,2007.5
annap68,Zduńska wola,https://allegro.pl/uzytkownik/annap68,10,13595.0,2005.2
sliwka933,Płock,https://allegro.pl/uzytkownik/sliwka933,1,24600.0,2006.0
ANGELINA1387,Starogard gdański,https://allegro.pl/uzytkownik/ANGELINA1387,1,53500.0,2011.0
Oleje_DZG,Zgorzelec,https://allegro.pl/uzytkownik/Oleje_DZG,1,39900.0,2008.0
bziuxd,Waganiec,https://allegro.pl/uzytkownik/bziuxd,1,8900.0,2000.0
danieltuba123,Ostrzeszów,https://allegro.pl/uzytkownik/danieltuba123,1,51000.0,2007.0
wojtekm59,Dąbrowa górnicza,https://allegro.pl/uzytkownik/wojtekm59,1,135000.0,2015.0
Coca-Cola92,Zgorzelec,https://allegro.pl/uzytkownik/Coca-Cola92,1,6500.0,2003.0
wjack1,Niechobrz,https://allegro.pl/uzytkownik/wjack1,1,57900.0,2012.0
kassa777,Rogóźno,https://allegro.pl/uzytkownik/kassa777,1,3333.0,2000.0
ila-W,Wilcza,https://allegro.pl/uzytkownik/ila-W,2,86000.0,2008.0
wiolka_o,Siedlce,https://allegro.pl/uzytkownik/wiolka_o,1,64900.0,2009.0
SpNico,Świdnica,https://allegro.pl/uzytkownik/SpNico,2,26800.0,2007.5
STOKROTKAmc,Myślenice,https://allegro.pl/uzytkownik/STOKROTKAmc,2,14450.0,2005.5
mateuszsak6,Wielki garc,https://allegro.pl/uzytkownik/mateuszsak6,2,22000.0,2004.0
Ryszard_Jola,Mazowieckie ,https://allegro.pl/uzytkownik/Ryszard_Jola,1,7800.0,2003.0
marhew1,Warszawa,https://allegro.pl/uzytkownik/marhew1,1,99900.0,2016.0
bombel3773,Włoszakowice,https://allegro.pl/uzytkownik/bombel3773,1,30000.0,2006.0
mariuszkolpak,Białystok,https://allegro.pl/uzytkownik/mariuszkolpak,1,81000.0,2014.0
TOuDi14,Włocławek,https://allegro.pl/uzytkownik/TOuDi14,1,25900.0,2005.0
dorota2119,Szymanowice,https://allegro.pl/uzytkownik/dorota2119,1,16500.0,2008.0
grzesiekru,Krosno,https://allegro.pl/uzytkownik/grzesiekru,1,62900.0,2007.0
wesolym,Konin,https://allegro.pl/uzytkownik/wesolym,1,119000.0,2011.0
Dina332,Warszawa,https://allegro.pl/uzytkownik/Dina332,1,15800.0,2003.0
misiek-bmw,Wrocław,https://allegro.pl/uzytkownik/misiek-bmw,1,57650.0,2014.0
grzesiek0511,Warszawa,https://allegro.pl/uzytkownik/grzesiek0511,1,129000.0,2011.0
azabielski,Jabłonna,https://allegro.pl/uzytkownik/azabielski,5,96200.0,2012.2
holidzia,Nysa,https://allegro.pl/uzytkownik/holidzia,1,15500.0,2008.0
mcichyc,Wrocław,https://allegro.pl/uzytkownik/mcichyc,1,36500.0,2007.0
virus19873,Bolesławiec,https://allegro.pl/uzytkownik/virus19873,1,19400.0,2005.0
rafalauto,Toruń,https://allegro.pl/uzytkownik/rafalauto,2,52400.0,2012.5
krzysiu123321,Pleszew,https://allegro.pl/uzytkownik/krzysiu123321,1,75000.0,2013.0
daker33,Gorzyce wielkie,https://allegro.pl/uzytkownik/daker33,1,7500.0,2006.0
mirekkaczmarek1,Czerniewice,https://allegro.pl/uzytkownik/mirekkaczmarek1,1,24800.0,2006.0
misiek^,Dębica,https://allegro.pl/uzytkownik/misiek^,1,133000.0,2013.0
Klaudusia212,Rzewnie,https://allegro.pl/uzytkownik/Klaudusia212,1,26000.0,2008.0
koseb,Dabrowka,https://allegro.pl/uzytkownik/koseb,1,59000.0,2013.0
kama28mk,Malbork,https://allegro.pl/uzytkownik/kama28mk,1,1800.0,2003.0
galus1000,Kargowa,https://allegro.pl/uzytkownik/galus1000,5,15220.0,1998.2
cezar_d,Kępno,https://allegro.pl/uzytkownik/cezar_d,2,38725.0,2015.0
czesci-carpark,Kluczbork,https://allegro.pl/uzytkownik/czesci-carpark,1,7900.0,2003.0
autoauto_tirol,Warszawa,https://allegro.pl/uzytkownik/autoauto_tirol,31,84237.65,2010.87
ADHD1912,Szczekociny,https://allegro.pl/uzytkownik/ADHD1912,2,14500.0,2002.0
Misiu34b,Warszawa,https://allegro.pl/uzytkownik/Misiu34b,1,34000.0,2007.0
Client:34576823,Zbąszyń,https://allegro.pl/uzytkownik/Client:34576823,1,24000.0,2008.0
Kolorek6,Zelów,https://allegro.pl/uzytkownik/Kolorek6,1,13600.0,1999.0
eclips1,Bielsko-biala,https://allegro.pl/uzytkownik/eclips1,1,20900.0,2006.0
armata12,Solec kujawski,https://allegro.pl/uzytkownik/armata12,1,26000.0,2007.0
maly00013,Międzychód,https://allegro.pl/uzytkownik/maly00013,2,17450.0,2007.0
hastro,Nowy sącz,https://allegro.pl/uzytkownik/hastro,1,39900.0,2011.0
4chip,Warszawa,https://allegro.pl/uzytkownik/4chip,1,19999.0,2004.0
biel-tom,Skarszewy,https://allegro.pl/uzytkownik/biel-tom,1,39000.0,2009.0
pol3,Tuszów narodowy,https://allegro.pl/uzytkownik/pol3,1,51900.0,2011.0
Prozz_,Sączów,https://allegro.pl/uzytkownik/Prozz_,1,40500.0,2008.0
Perzyn2,Janówek/tarczyn,https://allegro.pl/uzytkownik/Perzyn2,1,84800.0,2015.0
jkozak3,Ochaby małe koło skoczowa,https://allegro.pl/uzytkownik/jkozak3,1,6200.0,1999.0
misia9365,Kietrz,https://allegro.pl/uzytkownik/misia9365,1,19500.0,2004.0
kasiachalasz,Boruja kościelna,https://allegro.pl/uzytkownik/kasiachalasz,1,91000.0,2010.0
ECeurocars,Krosno,https://allegro.pl/uzytkownik/ECeurocars,2,20250.0,2006.5
FIRMATPP,Myślenice,https://allegro.pl/uzytkownik/FIRMATPP,1,154000.0,2016.0
MARIUSZ_UR6,Konin,https://allegro.pl/uzytkownik/MARIUSZ_UR6,1,17500.0,2001.0
C_E_G_I_E_L,Warszawa,https://allegro.pl/uzytkownik/C_E_G_I_E_L,1,3999.0,2017.0
jacekvolvo75,Wilczyn,https://allegro.pl/uzytkownik/jacekvolvo75,1,25000.0,2004.0
komismarco_pl,Lublin,https://allegro.pl/uzytkownik/komismarco_pl,13,24903.85,2009.38
ROBK4,Kobyłka,https://allegro.pl/uzytkownik/ROBK4,1,39500.0,2008.0
musi_2006,Otrębusy,https://allegro.pl/uzytkownik/musi_2006,1,71000.0,2013.0
Client:43073229,Bialystok,https://allegro.pl/uzytkownik/Client:43073229,1,7000.0,2004.0
funtanero,Łomża,https://allegro.pl/uzytkownik/funtanero,1,29900.0,2005.0
Norbert_zg,Gdańsk / zielona góra,https://allegro.pl/uzytkownik/Norbert_zg,1,89900.0,2011.0
iww_onaa,Tychy ,https://allegro.pl/uzytkownik/iww_onaa,1,43900.0,2006.0
IWMAR-bus,Złotniki kujawskie,https://allegro.pl/uzytkownik/IWMAR-bus,4,86725.0,2012.25
JAROAUTOHANDEL,Ostrówek,https://allegro.pl/uzytkownik/JAROAUTOHANDEL,1,95900.0,2015.0
sylweriusz555,Pałecznica,https://allegro.pl/uzytkownik/sylweriusz555,2,14850.0,2002.0
agamyrda,Pyzówka,https://allegro.pl/uzytkownik/agamyrda,1,58500.0,2008.0
polewojny,Kraków,https://allegro.pl/uzytkownik/polewojny,1,27000.0,2008.0
Client:39451662,Trzebieszów,https://allegro.pl/uzytkownik/Client:39451662,1,11000.0,2003.0
MAR-TECHSERWIS,Sroda wlkp,https://allegro.pl/uzytkownik/MAR-TECHSERWIS,1,34900.0,2006.0
Jarunio11,Puławy,https://allegro.pl/uzytkownik/Jarunio11,1,15500.0,2005.0
ccauto,Nowy sącz,https://allegro.pl/uzytkownik/ccauto,7,34457.14,2014.43
